0 0 0 3
10 0 18 0
9 0 16 0
8 0 14 0
7 0 12 0
6 0 10 0
5 0 8 0
4 0 6 0
3 0 4 0
2 0 2 0
1 0 0 0
20 0 18 -3
19 0 16 -3
18 0 14 -3
17 0 12 -3
16 0 10 -3
15 0 8 -3
14 0 6 -3
13 0 4 -3
12 0 2 -3
11 0 0 -3
30 0 18 -6
29 0 16 -6
28 0 14 -6
27 0 12 -6
26 0 10 -6
25 0 8 -6
24 0 6 -6
23 0 4 -6
22 0 2 -6
21 0 0 -6
39 0 16 -9
38 0 14 -9
37 0 12 -9
36 0 10 -9
35 0 8 -9
34 0 6 -9
33 0 4 -9
32 0 2 -9
31 0 0 -9
40 0 18 -9
41 0 10 -12
0 0.00 0.00 3
0 0.10 0.05 3
0 0.20 0.10 3
0 0.30 0.15 3
0 0.40 0.20 3
0 0.50 0.25 3
0 0.60 0.30 3
0 0.70 0.35 3
0 0.80 0.40 3
0 0.90 0.45 3
0 1.00 0.50 3
0 1.10 0.55 3
0 1.20 0.60 3
0 1.30 0.65 3
0 1.40 0.70 3
0 1.50 0.75 3
0 1.60 0.80 3
0 1.70 0.85 3
0 1.80 0.90 3
0 1.90 0.95 3
0 2.00 1.00 3
0 2.10 1.05 3
0 2.20 1.10 3
0 2.30 1.15 3
0 2.40 1.20 3
0 2.50 1.25 3
0 2.60 1.30 3
0 2.70 1.35 3
0 2.80 1.40 3
0 2.90 1.45 3
0 3.00 1.50 3
0 3.10 1.55 3
0 3.20 1.60 3
0 3.30 1.65 3
0 3.40 1.70 3
0 3.50 1.75 3
0 3.60 1.80 3
0 3.70 1.85 3
0 3.80 1.90 3
0 3.90 1.95 3
0 4.00 2.00 3
0 4.10 2.05 3
0 4.20 2.10 3
0 4.30 2.15 3
0 4.40 2.20 3
0 4.50 2.25 3
0 4.60 2.30 3
0 4.70 2.35 3
0 4.80 2.40 3
0 4.90 2.45 3
0 5.00 2.50 3
0 5.10 2.55 3
0 5.20 2.60 3
0 5.30 2.65 3
0 5.40 2.70 3
0 5.50 2.75 3
0 5.60 2.80 3
0 5.70 2.85 3
0 5.80 2.90 3
0 5.90 2.95 3
0 6.00 3.00 3
0 6.10 3.05 3
0 6.20 3.10 3
0 6.30 3.15 3
0 6.40 3.20 3
0 6.50 3.25 3
0 6.60 3.30 3
0 6.70 3.35 3
0 6.80 3.40 3
0 6.90 3.45 3
0 7.00 3.50 3
0 7.10 3.55 3
